,vehID,dsID,time,real_x,real_y,laneID,Speed,lateral_move,long_move,nbr_0,nbr_1,nbr_2,nbr_3,nbr_4,nbr_5,nbr_6,nbr_7,nbr_8,nbr_9,nbr_10,nbr_11,nbr_12,nbr_13,nbr_14,nbr_15,nbr_16,nbr_17,nbr_18,nbr_19,nbr_20,nbr_21,nbr_22,nbr_23,nbr_24,nbr_25,nbr_26,nbr_27,nbr_28,nbr_29,nbr_30,nbr_31,nbr_32,nbr_33,nbr_34,nbr_35,nbr_36,nbr_37,nbr_38
22,2858,5,8109,42.918,70.966,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,0,2808,0,2807,0,2793,0
23,2858,5,8110,42.947,71.288,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,0,2808,0,2807,0,2793,0
24,2858,5,8111,42.976,71.609,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,0,2808,0,2807,0,2793,0
25,2858,5,8112,43.005,71.93,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,0,2808,0,2807,0,2793,0
26,2858,5,8113,43.033,72.251,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,2808,0,2807,0,2793,0
27,2858,5,8114,43.061,72.573,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,2808,0,2807,0,2793,0
28,2858,5,8115,43.09,72.894,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,2808,0,2807,0,2793,0
29,2858,5,8116,43.119,73.216,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
30,2858,5,8117,43.147,73.537,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
31,2858,5,8118,43.176,73.859,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
32,2858,5,8119,43.205,74.18,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
33,2858,5,8120,43.233,74.502,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
34,2858,5,8121,43.262,74.823,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,0,2816,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
35,2858,5,8122,43.29,75.143,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,0,2837,2829,2816,0,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
36,2858,5,8123,43.319,75.467,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
37,2858,5,8124,43.347,75.806,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
38,2858,5,8125,43.396,76.142,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
39,2858,5,8126,43.403,76.422,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
40,2858,5,8127,43.331,76.592,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2817,0,2808,2807,0,2793,0
41,2858,5,8128,43.219,76.652,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,2838,2817,0,2808,0,2807,2793,0
42,2858,5,8129,43.132,76.655,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,2838,2817,0,2808,0,2807,2793,0
43,2858,5,8130,43.104,76.655,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,2838,2817,0,2808,0,2807,2793,0
44,2858,5,8131,43.123,76.655,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,2838,2817,0,2808,0,2807,2793,0
45,2858,5,8132,43.123,76.655,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
46,2858,5,8133,43.123,76.655,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
47,2858,5,8134,43.125,76.655,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
48,2858,5,8135,43.13,76.812,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
49,2858,5,8136,43.124,77.1,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
50,2858,5,8137,43.123,77.548,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
51,2858,5,8138,43.123,78.074,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
52,2858,5,8139,43.123,78.543,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
53,2858,5,8140,43.123,78.911,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
54,2858,5,8141,43.123,79.231,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
55,2858,5,8142,43.123,79.596,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
56,2858,5,8143,43.123,80.049,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
57,2858,5,8144,43.123,80.571,4,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
58,2858,5,8145,43.123,81.093,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
59,2858,5,8146,43.123,81.545,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
60,2858,5,8147,43.123,81.91,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
61,2858,5,8148,43.123,82.23,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
62,2858,5,8149,43.122,82.598,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
63,2858,5,8150,43.122,83.066,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
64,2858,5,8151,43.122,83.59,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
65,2858,5,8152,43.12,84.058,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
66,2858,5,8153,43.121,84.376,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
67,2858,5,8154,43.121,84.572,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
68,2858,5,8155,43.123,84.78,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2808,0,2807,2793,0
69,2858,5,8156,43.122,85.099,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
70,2858,5,8157,43.122,85.502,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
71,2858,5,8158,43.121,85.907,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
72,2858,5,8159,43.122,86.274,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
73,2858,5,8160,43.121,86.611,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
74,2858,5,8161,43.12,86.892,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
75,2858,5,8162,43.119,87.06,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
76,2858,5,8163,43.12,87.115,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
77,2858,5,8164,43.121,87.115,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
78,2858,5,8165,43.121,87.115,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
79,2858,5,8166,43.121,87.115,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
80,2858,5,8167,43.121,87.127,4,,1,2,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
81,2858,5,8168,43.121,87.243,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
82,2858,5,8169,43.121,87.406,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
83,2858,5,8170,43.121,87.542,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
84,2858,5,8171,43.121,87.604,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
85,2858,5,8172,43.121,87.609,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
86,2858,5,8173,43.121,87.609,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
87,2858,5,8174,43.132,87.609,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
88,2858,5,8175,43.124,87.609,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
89,2858,5,8176,43.068,87.638,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
90,2858,5,8177,42.979,87.723,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
91,2858,5,8178,42.887,87.837,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
92,2858,5,8179,42.826,87.953,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
93,2858,5,8180,42.785,88.055,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
94,2858,5,8181,42.735,88.153,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
95,2858,5,8182,42.685,88.251,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
96,2858,5,8183,42.635,88.352,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
97,2858,5,8184,42.584,88.459,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
98,2858,5,8185,42.53,88.566,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,2808,2807,2793,0
99,2858,5,8186,42.48,88.653,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,2817,0,0,2808,2793,0
100,2858,5,8187,42.453,88.7,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,2793,0
101,2858,5,8188,42.455,88.711,4,,1,2,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,2793,0
102,2858,5,8189,42.48,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,2793,0
103,2858,5,8190,42.51,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
104,2858,5,8191,42.535,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
105,2858,5,8192,42.56,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
106,2858,5,8193,42.585,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
107,2858,5,8194,42.61,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
108,2858,5,8195,42.634,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
109,2858,5,8196,42.659,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
110,2858,5,8197,42.684,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
111,2858,5,8198,42.709,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
112,2858,5,8199,42.734,88.711,4,,1,2,0,0,0,0,0,0,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,2829,2816,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
113,2858,5,8200,42.76,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
114,2858,5,8201,42.785,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
115,2858,5,8202,42.81,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
116,2858,5,8203,42.835,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
117,2858,5,8204,42.859,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
118,2858,5,8205,42.885,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
119,2858,5,8206,42.911,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
120,2858,5,8207,42.928,88.711,4,,1,2,0,0,0,0,0,2755,0,0,0,2717,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,2829,0,0,0,0,0,0,0,2838,0,2817,0,2808,0,2793
